id;nazwa;typ;liczba_mieszkancow;wojewodztwo;powiat
1812022;Jarocin;wies;5122;Podkarpackie;niżański
1812032;Jeżowe;wies;9843;Podkarpackie;niżański
1812042;Krzeszów;wies;4133;Podkarpackie;niżański
1812053;Nisko;gmina miejsko-wiejska;21534;Podkarpackie;niżański
1812063;Rudnik nad Sanem;gmina miejsko-wiejska;9915;Podkarpackie;niżański
1812073;Ulanów;gmina miejsko-wiejska;7933;Podkarpackie;niżański
1813012;Bircza;wies;5957;Podkarpackie;przemyski
1813023;Dubiecko;gmina miejsko-wiejska;8844;Podkarpackie;przemyski
1813032;Fredropol;wies;5210;Podkarpackie;przemyski
1813042;Krasiczyn;wies;5124;Podkarpackie;przemyski
1813052;Krzywcza;wies;4566;Podkarpackie;przemyski
1813062;Medyka;wies;6252;Podkarpackie;przemyski
1813072;Orły;wies;8557;Podkarpackie;przemyski
1813082;Przemyśl;wies;10683;Podkarpackie;przemyski
1813092;Stubno;wies;3705;Podkarpackie;przemyski
1813102;Żurawica;wies;12667;Podkarpackie;przemyski
1814011;Przeworsk;miasto;14709;Podkarpackie;przeworski
1814022;Adamówka;wies;4035;Podkarpackie;przeworski
1814032;Gać;wies;4529;Podkarpackie;przeworski
1814042;Jawornik Polski;wies;4256;Podkarpackie;przeworski
1814053;Kańczuga;gmina miejsko-wiejska;11810;Podkarpackie;przeworski
1814062;Przeworsk;wies;14609;Podkarpackie;przeworski
1814073;Sieniawa;gmina miejsko-wiejska;6758;Podkarpackie;przeworski
1814082;Tryńcza;wies;8510;Podkarpackie;przeworski
1814092;Zarzecze;wies;6962;Podkarpackie;przeworski
1815012;Iwierzyce;wies;7714;Podkarpackie;ropczycko-sędziszowsk
1815022;Ostrów;wies;7371;Podkarpackie;ropczycko-sędziszowsk
1815033;Ropczyce;gmina miejsko-wiejska;27229;Podkarpackie;ropczycko-sędziszowsk
1815043;Sędziszów Małopols;gmina miejsko-wiejska;23879;Podkarpackie;ropczycko-sędziszowsk
1815052;Wielopole Skrzyńskie;wies;7824;Podkarpackie;ropczycko-sędziszowsk
1816011;Dynów;miasto;6022;Podkarpackie;rzeszowski
1816023;Błażowa;gmina miejsko-wiejska;10827;Podkarpackie;rzeszowski
1816033;Boguchwała;gmina miejsko-wiejska;21836;Podkarpackie;rzeszowski
1816042;Chmielnik;wies;7344;Podkarpackie;rzeszowski
1816052;Dynów;wies;6650;Podkarpackie;rzeszowski
1816063;Głogów Małopolski;gmina miejsko-wiejska;19397;Podkarpackie;rzeszowski
1816072;Hyżne;wies;6956;Podkarpackie;rzeszowski
1816082;Kamień;wies;6813;Podkarpackie;rzeszowski
1816092;Krasne;wies;12781;Podkarpackie;rzeszowski
1816102;Lubenia;wies;6521;Podkarpackie;rzeszowski
1816113;Sokołów Małopolski;gmina miejsko-wiejska;17315;Podkarpackie;rzeszowski
1816122;Świlcza;wies;16568;Podkarpackie;rzeszowski
1816132;Trzebownisko;wies;23815;Podkarpackie;rzeszowski
1816143;Tyczyn;gmina miejsko-wiejska;11315;Podkarpackie;rzeszowski
1817011;Sanok;miasto;34921;Podkarpackie;sanocki
1817022;Besko;wies;4399;Podkarpackie;sanocki
1817032;Bukowsko;wies;5339;Podkarpackie;sanocki
1817042;Komańcza;wies;4194;Podkarpackie;sanocki
1817052;Sanok;wies;18110;Podkarpackie;sanocki
1817062;Tyrawa Wołoska;wies;1946;Podkarpackie;sanocki
1817073;Zagórz;gmina miejsko-wiejska;12743;Podkarpackie;sanocki
1817082;Zarszyn;wies;8938;Podkarpackie;sanocki
1818011;Stalowa Wola;miasto;56280;Podkarpackie;stalowowolski
1818022;Bojanów;wies;7570;Podkarpackie;stalowowolski
1818032;Pysznica;wies;11734;Podkarpackie;stalowowolski
1818042;Radomyśl nad Sanem;wies;7237;Podkarpackie;stalowowolski
1818053;Zaklików;gmina miejsko-wiejska;8116;Podkarpackie;stalowowolski
1818062;Zaleszany;wies;11005;Podkarpackie;stalowowolski
1819012;Czudec;wies;11591;Podkarpackie;strzyżowski
1819022;Frysztak;wies;10116;Podkarpackie;strzyżowski
1819032;Niebylec;wies;10320;Podkarpackie;strzyżowski
1819043;Strzyżów;gmina miejsko-wiejska;19925;Podkarpackie;strzyżowski
1819052;Wiśniowa;wies;7697;Podkarpackie;strzyżowski
1820013;Baranów Sandomiers;gmina miejsko-wiejska;11387;Podkarpackie;tarnobrzeski
1820022;Gorzyce;wies;12773;Podkarpackie;tarnobrzeski
1820032;Grębów;wies;10002;Podkarpackie;tarnobrzeski
1820043;Nowa Dęba;gmina miejsko-wiejska;17202;Podkarpackie;tarnobrzeski
1821012;Baligród;wies;3060;Podkarpackie;leski
1821022;Cisna;wies;1689;Podkarpackie;leski
1821033;Lesko;gmina miejsko-wiejska;10892;Podkarpackie;leski
1821042;Olszanica;wies;4729;Podkarpackie;leski
1821052;Solina;wies;5245;Podkarpackie;leski
1861000;Krosno;miasto;44530;Podkarpackie;Krosno
1862000;Przemyśl;miasto;57193;Podkarpackie;Przemyśl
1863000;Rzeszów;miasto;196726;Podkarpackie;Rzeszów
1864000;Tarnobrzeg;miasto;44314;Podkarpackie;Tarnobrzeg
2001011;Augustów;miasto;29305;Podlaskie;augustowski
2001022;Augustów;wies;6452;Podlaskie;augustowski
2001032;Bargłów Kościelny;wies;5035;Podlaskie;augustowski
2001043;Lipsk;gmina miejsko-wiejska;4495;Podlaskie;augustowski
2001052;Nowinka;wies;2896;Podlaskie;augustowski
2001062;Płaska;wies;2353;Podlaskie;augustowski
2001072;Sztabin;wies;4596;Podlaskie;augustowski
2002013;Choroszcz;gmina miejsko-wiejska;17281;Podlaskie;białostocki
2002023;Czarna Białostocka;gmina miejsko-wiejska;10837;Podlaskie;białostocki
2002032;Dobrzyniewo Duże;wies;10161;Podlaskie;białostocki
2002042;Gródek;wies;4954;Podlaskie;białostocki
2002052;Juchnowiec Kościelny;wies;18208;Podlaskie;białostocki
2002063;Łapy;gmina miejsko-wiejska;20618;Podlaskie;białostocki
2002073;Michałowo;gmina miejsko-wiejska;6022;Podlaskie;białostocki
2002082;Poświętne;wies;3136;Podlaskie;białostocki
2002093;Supraśl;gmina miejsko-wiejska;17484;Podlaskie;białostocki
2002103;Suraż;gmina miejsko-wiejska;1933;Podlaskie;białostocki
2002112;Turośń Kościelna;wies;6873;Podlaskie;białostocki
2002123;Tykocin;gmina miejsko-wiejska;5793;Podlaskie;białostocki
2002133;Wasilków;gmina miejsko-wiejska;20088;Podlaskie;białostocki
2002143;Zabłudów;gmina miejsko-wiejska;9876;Podlaskie;białostocki
2002152;Zawady;wies;2521;Podlaskie;białostocki
2003011;Bielsk Podlaski;miasto;24233;Podlaskie;bielski
2003021;Brańsk;miasto;3550;Podlaskie;bielski
2003032;Bielsk Podlaski;wies;6433;Podlaskie;bielski
2003042;Boćki;wies;3865;Podlaskie;bielski
2003052;Brańsk;wies;5274;Podlaskie;bielski
2003062;Orla;wies;2465;Podlaskie;bielski
2003072;Rudka;wies;1678;Podlaskie;bielski
2003082;Wyszki;wies;3969;Podlaskie;bielski
2004011;Grajewo;miasto;21200;Podlaskie;grajewski
2004022;Grajewo;wies;5493;Podlaskie;grajewski
2004032;Radziłów;wies;4391;Podlaskie;grajewski
2004043;Rajgród;gmina miejsko-wiejska;4690;Podlaskie;grajewski
2004053;Szczuczyn;gmina miejsko-wiejska;5817;Podlaskie;grajewski
2004062;Wąsosz;wies;3349;Podlaskie;grajewski
2005011;Hajnówka;miasto;19354;Podlaskie;hajnowski
2005022;Białowieża;wies;2076;Podlaskie;hajnowski
2005032;Czeremcha;wies;2767;Podlaskie;hajnowski
2005042;Czyże;wies;1836;Podlaskie;hajnowski
2005052;Dubicze Cerkiewne;wies;1356;Podlaskie;hajnowski
2005062;Hajnówka;wies;3674;Podlaskie;hajnowski
2005073;Kleszczele;gmina miejsko-wiejska;2174;Podlaskie;hajnowski
2005082;Narew;wies;3266;Podlaskie;hajnowski
2005092;Narewka;wies;3207;Podlaskie;hajnowski
2006011;Kolno;miasto;9911;Podlaskie;kolneński
2006022;Grabowo;wies;3250;Podlaskie;kolneński
2006032;Kolno;wies;7954;Podlaskie;kolneński
2006042;Mały Płock;wies;4446;Podlaskie;kolneński
2006053;Stawiski;gmina miejsko-wiejska;5599;Podlaskie;kolneński
2006062;Turośl;wies;4825;Podlaskie;kolneński
2007013;Jedwabne;gmina miejsko-wiejska;4948;Podlaskie;łomżyński
2007022;Łomża;wies;11933;Podlaskie;łomżyński
2007032;Miastkowo;wies;4037;Podlaskie;łomżyński
2007043;Nowogród;gmina miejsko-wiejska;3903;Podlaskie;łomżyński
2007052;Piątnica;wies;10293;Podlaskie;łomżyński
2007062;Przytuły;wies;1944;Podlaskie;łomżyński
2007072;Śniadowo;wies;5096;Podlaskie;łomżyński
2007082;Wizna;wies;3657;Podlaskie;łomżyński
2007092;Zbójna;wies;3992;Podlaskie;łomżyński
2008013;Goniądz;gmina miejsko-wiejska;4652;Podlaskie;moniecki
2008022;Jasionówka;wies;2471;Podlaskie;moniecki
2008032;Jaświły;wies;4405;Podlaskie;moniecki
2008043;Knyszyn;gmina miejsko-wiejska;4529;Podlaskie;moniecki
2008052;Krypno;wies;3738;Podlaskie;moniecki
2008063;Mońki;gmina miejsko-wiejska;14114;Podlaskie;moniecki
2008072;Trzcianne;wies;3976;Podlaskie;moniecki
2009011;Sejny;miasto;4985;Podlaskie;sejneński
2009022;Giby;wies;2500;Podlaskie;sejneński
2009032;Krasnopol;wies;3622;Podlaskie;sejneński
2009042;Puńsk;wies;3996;Podlaskie;sejneński
2009052;Sejny;wies;3790;Podlaskie;sejneński
2010011;Siemiatycze;miasto;13559;Podlaskie;siemiatycki
2010023;Drohiczyn;gmina miejsko-wiejska;5807;Podlaskie;siemiatycki
2010032;Dziadkowice;wies;2560;Podlaskie;siemiatycki
2010042;Grodzisk;wies;3826;Podlaskie;siemiatycki
2010052;Mielnik;wies;2119;Podlaskie;siemiatycki
2010062;Milejczyce;wies;1653;Podlaskie;siemiatycki
2010072;Nurzec-Stacja;wies;3540;Podlaskie;siemiatycki
2010082;Perlejewo;wies;2541;Podlaskie;siemiatycki
2010092;Siemiatycze;wies;5742;Podlaskie;siemiatycki
2011013;Dąbrowa Białostock;gmina miejsko-wiejska;10289;Podlaskie;sokólski
2011022;Janów;wies;3788;Podlaskie;sokólski
2011032;Korycin;wies;3058;Podlaskie;sokólski
2011043;Krynki;gmina miejsko-wiejska;2789;Podlaskie;sokólski
2011052;Kuźnica;wies;3705;Podlaskie;sokólski
2011062;Nowy Dwór;wies;2259;Podlaskie;sokólski
2011072;Sidra;wies;3087;Podlaskie;sokólski
2011083;Sokółka;gmina miejsko-wiejska;24205;Podlaskie;sokólski
2011093;Suchowola;gmina miejsko-wiejska;6421;Podlaskie;sokólski
2011102;Szudziałowo;wies;2799;Podlaskie;sokólski
2012012;Bakałarzewo;wies;2986;Podlaskie;suwalski
2012022;Filipów;wies;4057;Podlaskie;suwalski
2012032;Jeleniewo;wies;3107;Podlaskie;suwalski
2012042;Przerośl;wies;2781;Podlaskie;suwalski
2012052;Raczki;wies;5718;Podlaskie;suwalski
2012062;Rutka-Tartak;wies;2241;Podlaskie;suwalski
2012072;Suwałki;wies;7955;Podlaskie;suwalski
2012082;Szypliszki;wies;3883;Podlaskie;suwalski
2012092;Wiżajny;wies;2024;Podlaskie;suwalski
2013011;Wysokie Mazowieckie;miasto;9032;Podlaskie;wysokomazowiecki
2013023;Ciechanowiec;gmina miejsko-wiejska;8078;Podlaskie;wysokomazowiecki
2013033;Czyżew;gmina miejsko-wiejska;6085;Podlaskie;wysokomazowiecki
2013042;Klukowo;wies;4017;Podlaskie;wysokomazowiecki
2013052;Kobylin-Borzymy;wies;2967;Podlaskie;wysokomazowiecki
2013062;Kulesze Kościelne;wies;2956;Podlaskie;wysokomazowiecki
2013072;Nowe Piekuty;wies;3582;Podlaskie;wysokomazowiecki
2013082;Sokoły;wies;5289;Podlaskie;wysokomazowiecki
2013093;Szepietowo;gmina miejsko-wiejska;6533;Podlaskie;wysokomazowiecki
2013102;Wysokie Mazowieckie;wies;5506;Podlaskie;wysokomazowiecki
2014011;Zambrów;miasto;21101;Podlaskie;zambrowski
2014022;Kołaki Kościelne;wies;2168;Podlaskie;zambrowski
2014032;Rutki;wies;5128;Podlaskie;zambrowski
2014042;Szumowo;wies;4574;Podlaskie;zambrowski
2014052;Zambrów;wies;8682;Podlaskie;zambrowski
2061000;Białystok;miasto;293028;Podlaskie;Białystok
2062000;Łomża;miasto;60264;Podlaskie;Łomża
2063000;Suwałki;miasto;68752;Podlaskie;Suwałki
2201012;Borzytuchom;wies;3439;Pomorskie;bytowski
2201023;Bytów;gmina miejsko-wiejska;25227;Pomorskie;bytowski
2201032;Czarna Dąbrówka;wies;5681;Pomorskie;bytowski
2201042;Kołczygłowy;wies;4099;Pomorskie;bytowski
2201052;Lipnica;wies;5129;Pomorskie;bytowski
2201063;Miastko;gmina miejsko-wiejska;18103;Pomorskie;bytowski
2201072;Parchowo;wies;3784;Pomorskie;bytowski
2201082;Studzienice;wies;3638;Pomorskie;bytowski
2201092;Trzebielino;wies;3523;Pomorskie;bytowski
2201102;Tuchomie;wies;4158;Pomorskie;bytowski
2202011;Chojnice;miasto;39041;Pomorskie;chojnicki
2202023;Brusy;gmina miejsko-wiejska;14336;Pomorskie;chojnicki
2202032;Chojnice;wies;19326;Pomorskie;chojnicki
2202043;Czersk;gmina miejsko-wiejska;21297;Pomorskie;chojnicki
2202052;Konarzyny;wies;2273;Pomorskie;chojnicki
2203011;Człuchów;miasto;13216;Pomorskie;człuchowski
2203023;Czarne;gmina miejsko-wiejska;8649;Pomorskie;człuchowski
2203032;Człuchów;wies;10693;Pomorskie;człuchowski
2203043;Debrzno;gmina miejsko-wiejska;8626;Pomorskie;człuchowski
2203052;Koczała;wies;3181;Pomorskie;człuchowski
2203062;Przechlewo;wies;5951;Pomorskie;człuchowski
2203072;Rzeczenica;wies;3392;Pomorskie;człuchowski
2204011;Pruszcz Gdański;miasto;31939;Pomorskie;gdański
2204022;Cedry Wielkie;wies;6759;Pomorskie;gdański
2204032;Kolbudy;wies;20627;Pomorskie;gdański
2204042;Pruszcz Gdański;wies;37164;Pomorskie;gdański
2204052;Przywidz;wies;6073;Pomorskie;gdański
2204062;Pszczółki;wies;10795;Pomorskie;gdański
2204072;Suchy Dąb;wies;4245;Pomorskie;gdański
2204082;Trąbki Wielkie;wies;11663;Pomorskie;gdański
2205012;Chmielno;wies;7809;Pomorskie;kartuski
2205023;Kartuzy;gmina miejsko-wiejska;34289;Pomorskie;kartuski
2205032;Przodkowo;wies;10873;Pomorskie;kartuski
2205042;Sierakowice;wies;20686;Pomorskie;kartuski
2205052;Somonino;wies;11204;Pomorskie;kartuski
2205062;Stężyca;wies;11112;Pomorskie;kartuski
2205072;Sulęczyno;wies;5684;Pomorskie;kartuski
2205083;Żukowo;gmina miejsko-wiejska;49331;Pomorskie;kartuski
2206011;Kościerzyna;miasto;23487;Pomorskie;kościerski
2206022;Dziemiany;wies;4438;Pomorskie;kościerski
2206032;Karsin;wies;6120;Pomorskie;kościerski
2206042;Kościerzyna;wies;16029;Pomorskie;kościerski
2206052;Liniewo;wies;4478;Pomorskie;kościerski
2206062;Lipusz;wies;3772;Pomorskie;kościerski
2206072;Nowa Karczma;wies;7159;Pomorskie;kościerski
2206082;Stara Kiszewa;wies;6754;Pomorskie;kościerski
2207011;Kwidzyn;miasto;37339;Pomorskie;kwidzyński
2207022;Gardeja;wies;8140;Pomorskie;kwidzyński
2207032;Kwidzyn;wies;11352;Pomorskie;kwidzyński
2207043;Prabuty;gmina miejsko-wiejska;12303;Pomorskie;kwidzyński
2207052;Ryjewo;wies;5677;Pomorskie;kwidzyński
2207062;Sadlinki;wies;5971;Pomorskie;kwidzyński
2208011;Lębork;miasto;34261;Pomorskie;lęborski
2208021;Łeba;miasto;3131;Pomorskie;lęborski
2208032;Cewice;wies;7441;Pomorskie;lęborski
2208042;Nowa Wieś Lęborska;wies;13570;Pomorskie;lęborski
2208052;Wicko;wies;5586;Pomorskie;lęborski
2209011;Malbork;miasto;37156;Pomorskie;malborski
2209032;Lichnowy;wies;4210;Pomorskie;malborski
2209042;Malbork;wies;4980;Pomorskie;malborski
2209062;Miłoradz;wies;3247;Pomorskie;malborski
2209073;Nowy Staw;gmina miejsko-wiejska;7175;Pomorskie;malborski
2209082;Stare Pole;wies;4430;Pomorskie;malborski
2210011;Krynica Morska;miasto;1189;Pomorskie;nowodworski
2210023;Nowy Dwór Gdański;gmina miejsko-wiejska;17047;Pomorskie;nowodworski
2210032;Ostaszewo;wies;2933;Pomorskie;nowodworski
2210042;Stegna;wies;9365;Pomorskie;nowodworski
2210052;Sztutowo;wies;3457;Pomorskie;nowodworski
2211011;Hel;miasto;2880;Pomorskie;pucki
2211023;Jastarnia;gmina miejsko-wiejska;3535;Pomorskie;pucki
2211031;Puck;miasto;10688;Pomorskie;pucki
2211043;Władysławowo;gmina miejsko-wiejska;14562;Pomorskie;pucki
2211052;Kosakowo;wies;20247;Pomorskie;pucki
2211062;Krokowa;wies;10507;Pomorskie;pucki
2211072;Puck;wies;28194;Pomorskie;pucki
2212011;Ustka;miasto;14053;Pomorskie;słupski
2212022;Damnica;wies;5741;Pomorskie;słupski
2212032;Dębnica Kaszubska;wies;9092;Pomorskie;słupski
2212042;Główczyce;wies;8367;Pomorskie;słupski
2212053;Kępice;gmina miejsko-wiejska;8303;Pomorskie;słupski
2212062;Kobylnica;wies;13888;Pomorskie;słupski
2212072;Potęgowo;wies;6563;Pomorskie;słupski
2212082;Słupsk;wies;19113;Pomorskie;słupski
2212092;Smołdzino;wies;3080;Pomorskie;słupski
2212102;Ustka;wies;8024;Pomorskie;słupski
2213013;Czarna Woda;gmina miejsko-wiejska;3073;Pomorskie;starogardzki
2213021;Skórcz;miasto;3481;Pomorskie;starogardzki
2213031;Starogard Gdański;miasto;45804;Pomorskie;starogardzki
2213042;Bobowo;wies;3155;Pomorskie;starogardzki
2213052;Kaliska;wies;5318;Pomorskie;starogardzki
2213062;Lubichowo;wies;6809;Pomorskie;starogardzki
2213072;Osieczna;wies;2712;Pomorskie;starogardzki
2213082;Osiek;wies;2257;Pomorskie;starogardzki
2213093;Skarszewy;gmina miejsko-wiejska;14467;Pomorskie;starogardzki
2213102;Skórcz;wies;4337;Pomorskie;starogardzki
2213112;Smętowo Graniczne;wies;4884;Pomorskie;starogardzki
2213122;Starogard Gdański;wies;17143;Pomorskie;starogardzki
2213132;Zblewo;wies;12101;Pomorskie;starogardzki
2214011;Tczew;miasto;57739;Pomorskie;tczewski
2214023;Gniew;gmina miejsko-wiejska;14589;Pomorskie;tczewski
2214032;Morzeszczyn;wies;3363;Pomorskie;tczewski
2214043;Pelplin;gmina miejsko-wiejska;15281;Pomorskie;tczewski
2214052;Subkowy;wies;5369;Pomorskie;tczewski
2214062;Tczew;wies;15770;Pomorskie;tczewski
2215011;Reda;miasto;28460;Pomorskie;wejherowski
2215021;Rumia;miasto;52506;Pomorskie;wejherowski
2215031;Wejherowo;miasto;46712;Pomorskie;wejherowski
2215042;Choczewo;wies;5025;Pomorskie;wejherowski
2215052;Gniewino;wies;7415;Pomorskie;wejherowski
2215062;Linia;wies;6411;Pomorskie;wejherowski
2215072;Luzino;wies;17493;Pomorskie;wejherowski
2215082;Łęczyce;wies;11993;Pomorskie;wejherowski
2215092;Szemud;wies;20681;Pomorskie;wejherowski
2215102;Wejherowo;wies;29958;Pomorskie;wejherowski
2216013;Dzierzgoń;gmina miejsko-wiejska;8783;Pomorskie;sztumski
2216022;Mikołajki Pomorskie;wies;3404;Pomorskie;sztumski
2216032;Stary Dzierzgoń;wies;3489;Pomorskie;sztumski
2216042;Stary Targ;wies;5943;Pomorskie;sztumski
2216053;Sztum;gmina miejsko-wiejska;17271;Pomorskie;sztumski
2261000;Gdańsk;miasto;486226;Pomorskie;Gdańsk
2262000;Gdynia;miasto;243770;Pomorskie;Gdynia
2263000;Słupsk;miasto;86737;Pomorskie;Słupsk
2264000;Sopot;miasto;32474;Pomorskie;Sopot
2801011;Bartoszyce;miasto;21843;Warmińsko-mazurskie;bartoszycki
2801021;Górowo Iławeckie;miasto;3702;Warmińsko-mazurskie;bartoszycki
2801032;Bartoszyce;wies;10215;Warmińsko-mazurskie;bartoszycki
2801043;Bisztynek;gmina miejsko-wiejska;5744;Warmińsko-mazurskie;bartoszycki
2801052;Górowo Iławeckie;wies;6202;Warmińsko-mazurskie;bartoszycki
2801063;Sępopol;gmina miejsko-wiejska;5760;Warmińsko-mazurskie;bartoszycki
2802011;Braniewo;miasto;16331;Warmińsko-mazurskie;braniewski
2802022;Braniewo;wies;5454;Warmińsko-mazurskie;braniewski
2802033;Frombork;gmina miejsko-wiejska;3174;Warmińsko-mazurskie;braniewski
2802042;Lelkowo;wies;2440;Warmińsko-mazurskie;braniewski
2802053;Pieniężno;gmina miejsko-wiejska;5616;Warmińsko-mazurskie;braniewski
2802062;Płoskinia;wies;2371;Warmińsko-mazurskie;braniewski
2802072;Wilczęta;wies;2635;Warmińsko-mazurskie;braniewski
2803011;Działdowo;miasto;20452;Warmińsko-mazurskie;działdowski
2803022;Działdowo;wies;9506;Warmińsko-mazurskie;działdowski
2803032;Iłowo-Osada;wies;6812;Warmińsko-mazurskie;działdowski
2803043;Lidzbark;gmina miejsko-wiejska;13343;Warmińsko-mazurskie;działdowski
2803052;Płośnica;wies;5176;Warmińsko-mazurskie;działdowski
2803062;Rybno;wies;6795;Warmińsko-mazurskie;działdowski
2804012;Elbląg;wies;7622;Warmińsko-mazurskie;elbląski
2804022;Godkowo;wies;2747;Warmińsko-mazurskie;elbląski
2804032;Gronowo Elbląskie;wies;4852;Warmińsko-mazurskie;elbląski
2804042;Markusy;wies;3891;Warmińsko-mazurskie;elbląski
2804052;Milejewo;wies;3280;Warmińsko-mazurskie;elbląski
2804063;Młynary;gmina miejsko-wiejska;4209;Warmińsko-mazurskie;elbląski
2804073;Pasłęk;gmina miejsko-wiejska;18555;Warmińsko-mazurskie;elbląski
2804082;Rychliki;wies;3552;Warmińsko-mazurskie;elbląski
2804093;Tolkmicko;gmina miejsko-wiejska;6049;Warmińsko-mazurskie;elbląski
2805011;Ełk;miasto;60174;Warmińsko-mazurskie;ełcki
2805022;Ełk;wies;12171;Warmińsko-mazurskie;ełcki
2805032;Kalinowo;wies;6228;Warmińsko-mazurskie;ełcki
2805042;Prostki;wies;6759;Warmińsko-mazurskie;ełcki
2805052;Stare Juchy;wies;3365;Warmińsko-mazurskie;ełcki
2806011;Giżycko;miasto;27813;Warmińsko-mazurskie;giżycki
2806042;Giżycko;wies;8564;Warmińsko-mazurskie;giżycki
2806052;Kruklanki;wies;2976;Warmińsko-mazurskie;giżycki
2806062;Miłki;wies;3507;Warmińsko-mazurskie;giżycki
2806083;Ryn;gmina miejsko-wiejska;5424;Warmińsko-mazurskie;giżycki
2806102;Wydminy;wies;5881;Warmińsko-mazurskie;giżycki
2807011;Iława;miasto;32409;Warmińsko-mazurskie;iławski
2807021;Lubawa;miasto;10621;Warmińsko-mazurskie;iławski
2807032;Iława;wies;13188;Warmińsko-mazurskie;iławski
2807043;Kisielice;gmina miejsko-wiejska;5585;Warmińsko-mazurskie;iławski
2807052;Lubawa;wies;10378;Warmińsko-mazurskie;iławski
2807063;Susz;gmina miejsko-wiejska;11886;Warmińsko-mazurskie;iławski
2807073;Zalewo;gmina miejsko-wiejska;6251;Warmińsko-mazurskie;iławski
2808011;Kętrzyn;miasto;25693;Warmińsko-mazurskie;kętrzyński
2808022;Barciany;wies;5668;Warmińsko-mazurskie;kętrzyński
2808032;Kętrzyn;wies;7674;Warmińsko-mazurskie;kętrzyński
2808043;Korsze;gmina miejsko-wiejska;8918;Warmińsko-mazurskie;kętrzyński
2808053;Reszel;gmina miejsko-wiejska;6736;Warmińsko-mazurskie;kętrzyński
2808062;Srokowo;wies;3464;Warmińsko-mazurskie;kętrzyński
2809011;Lidzbark Warmiński;miasto;14708;Warmińsko-mazurskie;lidzbarski
2809022;Kiwity;wies;3117;Warmińsko-mazurskie;lidzbarski
2809032;Lidzbark Warmiński;wies;6441;Warmińsko-mazurskie;lidzbarski
2809042;Lubomino;wies;3371;Warmińsko-mazurskie;lidzbarski
2809053;Orneta;gmina miejsko-wiejska;11090;Warmińsko-mazurskie;lidzbarski
2810011;Mrągowo;miasto;20904;Warmińsko-mazurskie;mrągowski
2810023;Mikołajki;gmina miejsko-wiejska;7457;Warmińsko-mazurskie;mrągowski
2810032;Mrągowo;wies;8039;Warmińsko-mazurskie;mrągowski
2810042;Piecki;wies;7228;Warmińsko-mazurskie;mrągowski
2810052;Sorkwity;wies;4427;Warmińsko-mazurskie;mrągowski
2811012;Janowiec Kościelny;wies;2960;Warmińsko-mazurskie;nidzicki
2811022;Janowo;wies;2498;Warmińsko-mazurskie;nidzicki
2811032;Kozłowo;wies;5440;Warmińsko-mazurskie;nidzicki
2811043;Nidzica;gmina miejsko-wiejska;19885;Warmińsko-mazurskie;nidzicki
2812011;Nowe Miasto Lubawskie;miasto;10278;Warmińsko-mazurskie;nowomiejski
2812022;Biskupiec;wies;8704;Warmińsko-mazurskie;nowomiejski
2812032;Grodziczno;wies;5940;Warmińsko-mazurskie;nowomiejski
2812042;Kurzętnik;wies;8944;Warmińsko-mazurskie;nowomiejski
2812052;Nowe Miasto Lubawski;wies;8408;Warmińsko-mazurskie;nowomiejski
2813032;Kowale Oleckie;wies;4591;Warmińsko-mazurskie;olecki
2813043;Olecko;gmina miejsko-wiejska;21208;Warmińsko-mazurskie;olecki
2813052;Świętajno;wies;3387;Warmińsko-mazurskie;olecki
2813062;Wieliczki;wies;3188;Warmińsko-mazurskie;olecki
2814013;Barczewo;gmina miejsko-wiejska;18174;Warmińsko-mazurskie;olsztyński
2814023;Biskupiec;gmina miejsko-wiejska;17915;Warmińsko-mazurskie;olsztyński
2814033;Dobre Miasto;gmina miejsko-wiejska;15173;Warmińsko-mazurskie;olsztyński
2814042;Dywity;wies;13331;Warmińsko-mazurskie;olsztyński
2814052;Gietrzwałd;wies;6843;Warmińsko-mazurskie;olsztyński
2814063;Jeziorany;gmina miejsko-wiejska;7066;Warmińsko-mazurskie;olsztyński
2814072;Jonkowo;wies;7720;Warmińsko-mazurskie;olsztyński
2814082;Kolno;wies;2807;Warmińsko-mazurskie;olsztyński
2814093;Olsztynek;gmina miejsko-wiejska;13180;Warmińsko-mazurskie;olsztyński
2814102;Purda;wies;8903;Warmińsko-mazurskie;olsztyński
2814112;Stawiguda;wies;14249;Warmińsko-mazurskie;olsztyński
2814122;Świątki;wies;3727;Warmińsko-mazurskie;olsztyński
2815011;Ostróda;miasto;31704;Warmińsko-mazurskie;ostródzki
2815022;Dąbrówno;wies;3930;Warmińsko-mazurskie;ostródzki
2815032;Grunwald;wies;5135;Warmińsko-mazurskie;ostródzki
2815042;Łukta;wies;4422;Warmińsko-mazurskie;ostródzki
2815052;Małdyty;wies;5764;Warmińsko-mazurskie;ostródzki
2815063;Miłakowo;gmina miejsko-wiejska;5056;Warmińsko-mazurskie;ostródzki
2815073;Miłomłyn;gmina miejsko-wiejska;4804;Warmińsko-mazurskie;ostródzki
2815083;Morąg;gmina miejsko-wiejska;23322;Warmińsko-mazurskie;ostródzki
2815092;Ostróda;wies;16009;Warmińsko-mazurskie;ostródzki
2816013;Biała Piska;gmina miejsko-wiejska;10610;Warmińsko-mazurskie;piski
2816023;Orzysz;gmina miejsko-wiejska;8431;Warmińsko-mazurskie;piski
2816033;Pisz;gmina miejsko-wiejska;26244;Warmińsko-mazurskie;piski
